Date,Open,High,Low,Close,Volume
2021-01-18 14:06,103.737,103.739,103.725,103.729,81
2021-01-18 14:07,103.728,103.732,103.728,103.729,121
2021-01-18 14:08,103.729,103.739,103.729,103.737,99
2021-01-18 14:09,103.738,103.738,103.728,103.729,89
2021-01-18 14:10,103.730,103.733,103.728,103.733,220
2021-01-18 14:11,103.734,103.745,103.730,103.739,115
2021-01-18 14:12,103.743,103.745,103.735,103.739,44
2021-01-18 14:13,103.738,103.745,103.732,103.744,69
2021-01-18 14:14,103.741,103.753,103.741,103.752,65
2021-01-18 14:15,103.751,103.751,103.744,103.748,32
2021-01-18 14:16,103.747,103.747,103.744,103.744,14
2021-01-18 14:17,103.746,103.750,103.744,103.747,60
2021-01-18 14:18,103.749,103.756,103.749,103.751,89
2021-01-18 14:19,103.750,103.755,103.745,103.747,55
2021-01-18 14:20,103.749,103.755,103.746,103.751,67
2021-01-18 14:21,103.751,103.754,103.743,103.744,83
2021-01-18 14:22,103.745,103.746,103.737,103.743,134
2021-01-18 14:23,103.742,103.745,103.738,103.738,73
2021-01-18 14:24,103.740,103.740,103.731,103.732,85
2021-01-18 14:25,103.732,103.739,103.732,103.736,64
2021-01-18 14:26,103.739,103.739,103.733,103.734,47
2021-01-18 14:27,103.736,103.738,103.733,103.736,40
2021-01-18 14:28,103.735,103.736,103.733,103.734,16
2021-01-18 14:29,103.732,103.736,103.732,103.734,40
2021-01-18 14:30,103.736,103.739,103.733,103.738,93
2021-01-18 14:31,103.739,103.746,103.738,103.744,86
2021-01-18 14:32,103.741,103.741,103.734,103.735,76
2021-01-18 14:33,103.736,103.738,103.730,103.730,40
2021-01-18 14:34,103.732,103.741,103.729,103.741,45
2021-01-18 14:35,103.740,103.740,103.732,103.738,68
2021-01-18 14:36,103.736,103.737,103.731,103.736,60
2021-01-18 14:37,103.737,103.741,103.734,103.739,96
2021-01-18 14:38,103.739,103.740,103.734,103.740,87
2021-01-18 14:39,103.739,103.739,103.734,103.735,37
2021-01-18 14:40,103.735,103.738,103.731,103.733,39
2021-01-18 14:41,103.731,103.734,103.727,103.734,49
2021-01-18 14:42,103.733,103.736,103.729,103.736,57
2021-01-18 14:43,103.736,103.743,103.735,103.740,67
2021-01-18 14:44,103.739,103.742,103.736,103.741,67
2021-01-18 14:45,103.740,103.740,103.733,103.734,62
2021-01-18 14:46,103.734,103.735,103.727,103.732,126
2021-01-18 14:47,103.731,103.742,103.731,103.735,126
2021-01-18 14:48,103.736,103.740,103.729,103.731,131
2021-01-18 14:49,103.731,103.736,103.723,103.727,132
2021-01-18 14:50,103.727,103.731,103.724,103.729,294
2021-01-18 14:51,103.730,103.730,103.723,103.729,59
2021-01-18 14:52,103.727,103.738,103.727,103.733,97
2021-01-18 14:53,103.732,103.734,103.725,103.729,71
2021-01-18 14:54,103.730,103.730,103.711,103.714,229
2021-01-18 14:55,103.717,103.726,103.716,103.719,149
2021-01-18 14:56,103.722,103.723,103.713,103.721,104
2021-01-18 14:57,103.721,103.721,103.714,103.719,207
2021-01-18 14:58,103.719,103.724,103.715,103.724,169
2021-01-18 14:59,103.725,103.733,103.722,103.732,94
2021-01-18 15:00,103.731,103.737,103.728,103.735,116
2021-01-18 15:01,103.734,103.738,103.731,103.736,127
2021-01-18 15:02,103.737,103.747,103.737,103.740,142
2021-01-18 15:03,103.739,103.743,103.737,103.741,90
2021-01-18 15:04,103.740,103.746,103.736,103.745,137
2021-01-18 15:05,103.746,103.748,103.740,103.744,51
2021-01-18 15:06,103.742,103.742,103.735,103.737,24
2021-01-18 15:07,103.737,103.737,103.731,103.736,54
2021-01-18 15:08,103.735,103.739,103.734,103.736,58
2021-01-18 15:09,103.736,103.737,103.735,103.735,15
2021-01-18 15:10,103.735,103.737,103.731,103.731,43
2021-01-18 15:11,103.734,103.740,103.733,103.739,47
2021-01-18 15:12,103.739,103.739,103.734,103.737,45
2021-01-18 15:13,103.738,103.738,103.733,103.733,32
2021-01-18 15:14,103.732,103.736,103.731,103.735,42
2021-01-18 15:15,103.735,103.739,103.727,103.739,54
2021-01-18 15:16,103.740,103.746,103.739,103.744,47
2021-01-18 15:17,103.742,103.744,103.740,103.744,11
2021-01-18 15:18,103.745,103.745,103.745,103.745,3
2021-01-18 15:19,103.744,103.745,103.743,103.744,18
2021-01-18 15:20,103.745,103.745,103.740,103.740,20
2021-01-18 15:21,103.740,103.742,103.735,103.742,33
2021-01-18 15:22,103.744,103.745,103.743,103.745,25
2021-01-18 15:23,103.744,103.745,103.743,103.744,18
2021-01-18 15:24,103.745,103.745,103.743,103.744,11
2021-01-18 15:26,103.744,103.745,103.739,103.740,21
2021-01-18 15:27,103.740,103.743,103.738,103.739,70
2021-01-18 15:28,103.740,103.748,103.736,103.738,134
2021-01-18 15:29,103.738,103.742,103.733,103.736,78
2021-01-18 15:30,103.737,103.737,103.729,103.732,63
2021-01-18 15:31,103.732,103.732,103.727,103.728,34
2021-01-18 15:32,103.727,103.727,103.715,103.717,102
2021-01-18 15:33,103.718,103.725,103.710,103.712,147
2021-01-18 15:34,103.711,103.712,103.699,103.701,236
2021-01-18 15:35,103.700,103.708,103.695,103.703,154
2021-01-18 15:36,103.704,103.705,103.675,103.678,243
2021-01-18 15:37,103.679,103.682,103.660,103.671,150
2021-01-18 15:38,103.670,103.673,103.660,103.661,244
2021-01-18 15:39,103.663,103.677,103.660,103.669,292
2021-01-18 15:40,103.669,103.685,103.667,103.677,43
2021-01-18 15:41,103.676,103.676,103.662,103.672,34
2021-01-18 15:42,103.673,103.682,103.662,103.682,69
2021-01-18 15:43,103.683,103.684,103.670,103.672,49
2021-01-18 15:44,103.671,103.676,103.668,103.668,19
2021-01-18 15:45,103.667,103.677,103.663,103.675,54
2021-01-18 15:46,103.675,103.689,103.675,103.686,78
2021-01-18 15:47,103.687,103.700,103.685,103.700,112
2021-01-18 15:48,103.697,103.709,103.697,103.707,86
2021-01-18 15:49,103.706,103.709,103.698,103.701,48
2021-01-18 15:50,103.700,103.700,103.689,103.689,40
2021-01-18 15:51,103.690,103.694,103.683,103.691,63
2021-01-18 15:52,103.690,103.694,103.686,103.693,51
2021-01-18 15:53,103.694,103.700,103.694,103.698,42
2021-01-18 15:54,103.694,103.694,103.681,103.685,54
2021-01-18 15:55,103.686,103.687,103.674,103.687,120
2021-01-18 15:56,103.690,103.697,103.690,103.696,38
2021-01-18 15:57,103.696,103.696,103.680,103.681,61
2021-01-18 15:58,103.681,103.692,103.680,103.691,80
2021-01-18 15:59,103.692,103.698,103.690,103.694,47
2021-01-18 16:00,103.696,103.705,103.693,103.702,116
2021-01-18 16:01,103.703,103.716,103.702,103.716,65
2021-01-18 16:02,103.715,103.716,103.713,103.715,41
2021-01-18 16:03,103.716,103.723,103.716,103.720,22
2021-01-18 16:04,103.719,103.720,103.713,103.713,13
2021-01-18 16:05,103.714,103.714,103.704,103.704,44
2021-01-18 16:06,103.705,103.705,103.702,103.703,38
2021-01-18 16:07,103.702,103.704,103.697,103.697,33
2021-01-18 16:08,103.696,103.697,103.690,103.694,71
2021-01-18 16:09,103.693,103.697,103.689,103.692,76
2021-01-18 16:10,103.691,103.695,103.688,103.695,50
